"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Nacionality","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Target"
"2754","Single",1,17,0,1,1,"0","0","0","1","1","1",32,"0","Graduate"
"2755","Single",1,17,0,15,1,"0","0","0","1","1","0",38,"0","Dropout"
"2756","Single",1,10,1,15,1,"0","0","0","1","1","0",37,"0","Graduate"
"2757","Single",2,9,1,1,1,"0","0","0","0","1","0",26,"0","Dropout"
"2758","Single",1,6,1,14,1,"0","0","0","1","1","0",23,"0","Dropout"
"2759","Single",1,4,1,14,1,"0","0","0","1","1","0",23,"0","Enrolled"
"2760","Single",1,4,1,14,1,"0","0","0","1","1","0",20,"0","Enrolled"
"2761","Single",1,12,1,4,1,"1","0","0","1","1","0",26,"0","Dropout"
"2762","Single",1,3,0,1,1,"0","0","0","1","0","0",45,"0","Enrolled"
"2763","Single",1,3,0,12,1,"1","0","0","1","0","1",26,"0","Enrolled"
"2764","Single",1,3,0,3,1,"0","0","0","1","0","0",26,"0","Graduate"
"2765","Single",1,17,0,1,1,"0","0","0","1","0","0",25,"0","Enrolled"
"2766","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2767","Single",1,12,1,3,1,"1","0","0","1","0","0",27,"0","Graduate"
"2768","Legally separated",3,3,0,1,1,"0","0","0","0","0","0",24,"0","Dropout"
"2769","Single",1,9,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"2770","Single",1,12,1,1,1,"1","0","0","1","0","1",18,"0","Dropout"
"2771","Single",6,13,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2772","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2773","Single",1,12,1,1,1,"1","0","0","1","1","0",19,"0","Enrolled"
"2774","Single",3,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2775","Single",4,12,1,1,1,"0","0","0","1","0","1",19,"0","Enrolled"
"2776","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2777","Single",2,2,1,1,1,"1","0","0","1","0","1",18,"0","Enrolled"
"2778","Single",2,14,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"2779","Single",0,4,1,3,1,"1","0","0","1","0","0",23,"0","Graduate"
"2780","Single",2,10,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
"2781","Single",3,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2782","Single",1,16,1,1,1,"1","0","1","0","0","0",20,"0","Dropout"
"2783","Single",1,15,1,1,1,"1","0","0","1","0","0",23,"0","Enrolled"
"2784","Single",1,10,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"2785","Single",1,5,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"2786","Single",1,3,0,1,1,"0","0","0","1","0","0",29,"0","Graduate"
"2787","Single",1,15,1,7,1,"1","0","0","1","1","0",28,"0","Dropout"
"2788","Single",3,14,1,1,1,"1","0","0","1","1","0",19,"0","Enrolled"
"2789","Single",1,14,1,1,1,"0","0","1","0","1","0",24,"0","Dropout"
"2790","Single",1,2,1,1,1,"0","0","1","1","1","1",33,"0","Dropout"
"2791","Single",1,9,1,1,1,"1","0","0","0","1","0",19,"0","Dropout"
"2792","Single",1,6,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"2793","Divorced",1,3,0,1,1,"0","0","0","1","1","0",37,"0","Graduate"
"2794","Single",1,2,1,1,1,"1","0","1","0","1","1",18,"0","Graduate"
"2795","Divorced",1,17,0,1,1,"0","0","0","1","1","0",29,"0","Enrolled"
"2796","Married",1,12,1,13,1,"0","0","0","1","1","0",37,"0","Graduate"
"2797","Single",1,12,1,1,1,"0","0","0","1","1","0",36,"0","Dropout"
"2798","Single",2,14,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"2799","Single",1,12,1,1,1,"1","0","0","1","1","1",33,"0","Graduate"
"2800","Single",1,7,1,1,1,"0","0","0","0","1","0",34,"0","Dropout"
"2801","Single",1,11,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2802","Single",1,8,1,14,1,"1","0","0","1","0","0",20,"0","Dropout"
"2803","Single",1,15,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"2804","Single",3,6,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"2805","Single",1,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2806","Single",4,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2807","Single",2,15,1,1,10,"1","0","0","1","0","1",22,"1","Graduate"
"2808","Single",1,14,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"2809","Single",1,15,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"2810","Single",3,12,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"2811","Single",1,16,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"2812","Single",1,12,1,1,1,"1","0","1","0","0","0",31,"0","Dropout"
"2813","Single",5,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2814","Single",1,10,1,1,1,"0","0","1","1","0","1",19,"0","Graduate"
"2815","Single",1,2,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2816","Single",1,10,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"2817","Single",1,12,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"2818","Single",1,9,1,1,1,"0","0","0","1","0","1",19,"0","Enrolled"
"2819","Married",1,3,0,3,1,"0","0","0","1","0","0",30,"0","Graduate"
"2820","Single",1,15,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"2821","Single",6,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2822","Single",5,6,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"2823","Single",1,10,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"2824","Single",1,14,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"2825","Single",5,12,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"2826","Single",1,8,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"2827","Single",2,14,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2828","Married",1,17,0,1,1,"0","0","0","1","0","1",39,"0","Graduate"
"2829","Single",2,5,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"2830","Single",1,2,1,1,1,"1","0","0","1","0","0",20,"0","Dropout"
"2831","Single",5,9,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2832","Single",3,9,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"2833","Married",1,4,1,1,1,"0","0","1","0","0","0",34,"0","Enrolled"
"2834","Single",2,14,1,1,1,"0","0","0","1","0","0",22,"0","Enrolled"
"2835","Single",1,6,1,1,1,"1","0","0","1","0","0",24,"0","Graduate"
"2836","Married",1,9,1,1,1,"0","0","0","1","0","0",34,"0","Graduate"
"2837","Married",1,17,0,1,1,"1","0","0","1","0","0",46,"0","Dropout"
"2838","Married",2,9,1,1,1,"0","0","0","1","0","0",50,"0","Enrolled"
"2839","Single",1,17,0,1,1,"0","0","0","0","0","0",37,"0","Dropout"
"2840","Single",2,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2841","Single",1,6,1,1,1,"0","0","0","1","0","1",25,"0","Enrolled"
"2842","Married",1,4,1,1,1,"0","0","0","1","0","0",46,"0","Graduate"
"2843","Married",1,5,1,1,1,"0","0","0","1","0","1",30,"0","Graduate"
"2844","Divorced",1,17,0,1,1,"0","0","1","0","0","0",37,"0","Dropout"
"2845","Married",1,17,0,1,1,"0","0","0","1","0","0",50,"0","Enrolled"
"2846","Single",1,4,1,14,1,"1","0","0","1","0","0",20,"0","Graduate"
"2847","Married",2,13,1,9,1,"0","0","0","1","0","0",39,"0","Dropout"
"2848","Married",1,15,1,12,1,"0","0","0","0","0","0",53,"0","Dropout"
"2849","Married",1,9,1,1,1,"1","0","0","1","0","0",54,"0","Dropout"
"2850","Single",1,6,1,14,1,"1","0","0","1","0","0",19,"0","Graduate"
"2851","Single",2,15,1,1,1,"1","0","0","0","0","0",20,"0","Dropout"
"2852","Single",3,15,1,1,1,"1","0","1","1","0","0",18,"0","Graduate"
"2853","Single",1,4,1,16,1,"0","0","1","1","0","0",21,"0","Graduate"
"2854","Single",3,5,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2855","Single",1,12,1,1,1,"1","0","1","1","0","0",19,"0","Dropout"
"2856","Single",1,12,1,1,1,"1","0","0","1","0","1",18,"0","Dropout"
"2857","Single",1,15,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2858","Single",1,2,1,1,1,"1","0","0","1","0","1",18,"0","Dropout"
"2859","Single",2,14,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2860","Divorced",1,3,0,9,1,"1","0","0","1","0","0",48,"0","Enrolled"
"2861","Divorced",1,10,1,1,1,"0","0","1","1","0","0",34,"0","Graduate"
"2862","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"2863","Married",1,3,0,1,1,"0","0","0","1","0","0",50,"0","Graduate"
"2864","Single",1,16,1,1,1,"0","0","1","1","0","0",41,"0","Graduate"
"2865","Single",2,15,1,1,1,"1","0","0","1","0","1",22,"0","Dropout"
"2866","Divorced",1,9,1,1,1,"0","0","0","1","0","0",43,"0","Graduate"
"2867","Married",1,3,0,12,1,"0","0","0","1","0","0",50,"0","Dropout"
"2868","Single",1,4,1,12,1,"0","0","0","1","0","0",60,"0","Graduate"
"2869","Married",1,9,1,1,1,"0","0","0","1","0","0",41,"0","Enrolled"
"2870","Married",1,17,0,12,1,"0","0","0","1","0","0",47,"0","Graduate"
"2871","Single",1,2,1,3,1,"0","0","0","1","0","0",22,"0","Graduate"
"2872","Married",1,12,1,1,1,"0","0","0","1","0","0",41,"0","Dropout"
"2873","Married",1,17,0,1,1,"0","0","0","1","0","0",28,"0","Enrolled"
"2874","Facto union",1,11,1,2,1,"0","0","0","1","0","0",32,"0","Graduate"
"2875","Married",1,17,0,9,1,"1","0","0","1","0","0",50,"0","Dropout"
"2876","Single",1,9,1,1,1,"0","0","0","1","0","0",53,"0","Enrolled"
"2877","Single",1,13,1,1,3,"0","0","1","0","0","0",54,"1","Dropout"
"2878","Single",1,3,0,1,1,"0","0","0","1","0","0",49,"0","Enrolled"
"2879","Married",1,16,1,1,1,"0","0","0","1","0","0",34,"0","Dropout"
"2880","Divorced",1,3,0,1,1,"0","0","0","1","0","0",45,"0","Dropout"
"2881","Divorced",1,3,0,12,1,"0","0","0","1","0","1",47,"0","Graduate"
"2882","Single",1,10,1,1,1,"1","0","0","1","0","0",22,"0","Enrolled"
"2883","Married",1,17,0,1,1,"0","0","0","1","0","0",33,"0","Dropout"
"2884","Married",1,3,0,1,1,"0","0","0","1","0","1",43,"0","Graduate"
"2885","Single",1,4,1,3,1,"0","0","0","1","0","0",54,"0","Graduate"
"2886","Single",1,3,0,2,1,"0","0","0","1","0","0",39,"0","Graduate"
"2887","Married",1,17,0,1,1,"0","0","0","1","0","0",39,"0","Graduate"
"2888","Single",1,16,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"2889","Single",1,10,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"2890","Single",4,14,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2891","Married",1,3,0,9,1,"0","0","0","1","0","0",44,"0","Graduate"
"2892","Single",1,17,0,1,1,"0","0","0","1","0","0",27,"0","Dropout"
"2893","Single",2,14,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2894","Married",1,3,0,1,1,"0","0","0","1","0","0",45,"0","Dropout"
"2895","Single",4,16,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"2896","Married",1,3,0,1,1,"0","0","0","1","0","0",40,"0","Graduate"
"2897","Single",1,17,0,1,1,"0","0","0","1","0","0",40,"0","Enrolled"
"2898","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"2899","Single",6,12,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"2900","Single",2,2,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"2901","Married",1,17,0,2,1,"0","0","0","1","0","0",36,"0","Enrolled"
"2902","Married",1,3,0,3,1,"0","0","0","1","0","0",27,"0","Dropout"
"2903","Married",1,13,1,1,3,"0","0","0","1","0","0",32,"1","Graduate"
"2904","Single",1,10,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2905","Single",1,3,0,1,1,"0","0","0","1","0","0",37,"0","Dropout"
"2906","Single",1,15,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2907","Divorced",2,3,0,1,1,"0","0","0","1","0","1",41,"0","Graduate"
"2908","Married",4,12,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"2909","Single",1,6,1,1,1,"0","0","0","1","0","0",21,"0","Graduate"
"2910","Single",1,4,1,1,1,"1","0","1","0","0","0",23,"0","Dropout"
"2911","Single",2,15,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"2912","Single",6,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2913","Single",4,6,1,1,1,"0","0","0","1","0","0",21,"0","Dropout"
"2914","Single",2,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2915","Legally separated",2,9,1,1,1,"0","0","0","1","0","0",47,"0","Dropout"
"2916","Legally separated",1,3,0,1,1,"0","0","0","1","0","1",48,"0","Enrolled"
"2917","Married",1,3,0,3,1,"0","0","0","1","0","0",39,"0","Graduate"
"2918","Single",1,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2919","Single",1,17,0,2,1,"0","0","0","1","0","0",38,"0","Dropout"
"2920","Facto union",1,4,1,12,1,"0","0","1","0","0","0",27,"0","Dropout"
"2921","Single",1,2,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2922","Single",1,3,0,1,1,"0","0","0","1","0","0",34,"0","Enrolled"
"2923","Married",1,10,1,12,1,"0","0","0","1","0","0",48,"0","Dropout"
"2924","Single",1,14,1,1,1,"0","0","0","1","0","0",25,"0","Dropout"
"2925","Married",1,12,1,1,1,"0","0","0","1","0","1",32,"0","Graduate"
"2926","Single",1,15,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"2927","Single",1,3,0,14,1,"0","0","1","1","0","0",20,"0","Graduate"
"2928","Single",1,9,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"2929","Single",1,2,1,1,1,"1","0","0","1","0","0",20,"0","Dropout"
"2930","Single",3,12,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"2931","Single",1,17,0,7,1,"1","0","0","1","0","0",39,"0","Dropout"
"2932","Single",1,8,1,1,1,"1","0","1","1","0","0",29,"0","Dropout"
"2933","Single",1,17,0,1,1,"0","0","1","1","0","0",36,"0","Dropout"
"2934","Single",6,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2935","Married",1,3,0,9,1,"0","0","0","1","0","0",51,"0","Dropout"
"2936","Single",1,15,1,1,9,"0","0","1","1","0","0",23,"1","Dropout"
"2937","Single",1,6,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"2938","Single",5,16,1,1,1,"1","0","0","0","0","0",28,"0","Dropout"
"2939","Married",1,17,0,1,1,"0","0","0","1","0","0",34,"0","Enrolled"
"2940","Single",1,3,0,1,1,"0","0","0","1","0","0",41,"0","Dropout"
"2941","Divorced",1,3,0,3,1,"0","0","0","1","0","1",43,"0","Graduate"
"2942","Married",2,13,1,1,19,"1","0","0","1","0","0",28,"1","Enrolled"
"2943","Single",1,2,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"2944","Single",1,4,1,1,1,"0","0","0","1","0","0",26,"0","Graduate"
"2945","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2946","Married",1,16,1,1,1,"0","0","0","1","0","0",45,"0","Dropout"
"2947","Single",1,16,1,14,1,"0","0","0","1","0","0",19,"0","Dropout"
"2948","Single",6,14,1,1,1,"0","0","0","1","0","0",20,"0","Graduate"
"2949","Single",6,16,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"2950","Single",1,6,1,1,1,"1","0","0","1","0","0",27,"0","Dropout"
"2951","Married",1,4,1,1,1,"0","0","0","1","0","0",20,"0","Graduate"
"2952","Single",3,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2953","Married",2,14,1,1,1,"0","0","0","1","0","0",35,"0","Enrolled"
"2954","Single",1,2,1,1,1,"0","1","0","1","0","0",26,"0","Dropout"
"2955","Divorced",1,10,1,1,1,"1","0","0","1","0","1",39,"0","Graduate"
"2956","Single",1,2,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2957","Single",1,12,1,3,1,"0","0","0","1","0","0",36,"0","Dropout"
"2958","Married",1,3,0,3,1,"0","0","0","1","0","0",38,"0","Graduate"
"2959","Married",1,16,1,12,1,"0","0","0","1","0","0",45,"0","Dropout"
"2960","Facto union",1,11,1,1,1,"0","0","0","1","0","0",62,"0","Graduate"
"2961","Single",1,14,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"2962","Single",1,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2963","Single",3,5,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"2964","Married",1,17,0,3,1,"0","0","0","1","0","0",23,"0","Graduate"
"2965","Single",1,5,1,1,1,"1","0","1","1","0","1",19,"0","Dropout"
"2966","Single",1,9,1,1,1,"1","0","1","1","0","1",19,"0","Graduate"
"2967","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"2968","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"2969","Single",2,3,0,1,1,"0","0","0","1","0","0",41,"0","Graduate"
"2970","Single",1,14,1,1,1,"0","0","0","1","0","1",51,"0","Graduate"
"2971","Single",2,10,1,1,1,"1","0","0","1","0","0",24,"0","Graduate"
"2972","Single",1,17,0,3,1,"0","0","0","1","0","0",25,"0","Dropout"
"2973","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Enrolled"
"2974","Single",6,9,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"2975","Single",1,2,1,1,1,"1","1","0","1","0","0",19,"0","Dropout"
"2976","Facto union",1,17,0,3,1,"0","0","0","1","0","0",41,"0","Graduate"
"2977","Single",2,11,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2978","Single",1,16,1,9,1,"0","0","0","1","0","0",28,"0","Dropout"
"2979","Single",3,5,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"2980","Single",1,6,1,1,1,"1","0","0","0","0","0",22,"0","Dropout"
"2981","Single",4,15,1,1,1,"1","0","0","0","0","0",18,"0","Graduate"
"2982","Single",1,5,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2983","Single",6,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2984","Single",1,16,1,3,1,"0","0","1","0","0","0",25,"0","Graduate"
"2985","Single",4,12,1,6,1,"1","0","0","1","0","1",18,"0","Graduate"
"2986","Single",1,5,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"2987","Single",2,16,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"2988","Married",1,3,0,12,1,"0","0","0","1","0","0",46,"0","Graduate"
"2989","Single",1,2,1,1,1,"1","0","0","0","0","0",19,"0","Graduate"
"2990","Single",2,11,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"2991","Single",1,8,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2992","Single",1,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"2993","Single",2,15,1,1,1,"1","0","0","1","0","0",20,"0","Dropout"
"2994","Married",1,3,0,1,1,"0","0","0","1","0","1",38,"0","Graduate"
"2995","Single",1,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2996","Single",5,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"2997","Single",1,10,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"2998","Single",1,9,1,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"2999","Single",1,8,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3000","Divorced",1,3,0,1,1,"0","0","0","0","0","0",37,"0","Dropout"
"3001","Single",1,12,1,1,1,"0","0","0","1","0","0",24,"0","Enrolled"
"3002","Single",2,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3003","Single",3,15,1,1,1,"1","0","0","1","0","1",19,"0","Dropout"
"3004","Single",3,13,1,1,1,"1","0","0","1","0","1",19,"0","Dropout"
"3005","Single",1,9,1,1,1,"1","0","1","1","0","1",18,"0","Graduate"
"3006","Single",4,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3007","Single",4,9,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"3008","Single",5,9,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"3009","Single",1,8,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"3010","Single",4,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3011","Single",1,6,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3012","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"3013","Single",1,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3014","Single",1,14,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3015","Single",6,12,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"3016","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3017","Single",1,6,1,16,1,"1","0","0","1","0","0",20,"0","Graduate"
"3018","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"3019","Single",2,6,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3020","Single",6,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3021","Single",1,8,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"3022","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"3023","Single",1,16,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"3024","Single",2,2,1,1,1,"1","0","0","1","0","1",24,"0","Graduate"
"3025","Single",1,2,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3026","Single",6,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3027","Single",4,15,1,1,1,"1","1","0","1","0","0",18,"0","Enrolled"
"3028","Single",4,15,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"3029","Single",1,3,0,1,1,"0","0","0","1","0","1",35,"0","Graduate"
"3030","Single",6,9,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3031","Single",1,16,1,3,1,"0","0","0","1","0","0",28,"0","Dropout"
"3032","Single",1,12,1,1,1,"0","0","0","1","0","0",21,"0","Graduate"
"3033","Single",2,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3034","Single",2,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3035","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"3036","Single",1,11,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3037","Single",2,12,1,1,1,"1","0","0","0","0","0",19,"0","Dropout"
"3038","Single",1,14,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"3039","Single",1,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3040","Single",1,16,1,1,1,"0","0","1","0","0","0",19,"0","Dropout"
"3041","Single",3,15,1,1,1,"1","0","0","1","0","1",20,"0","Dropout"
"3042","Single",5,12,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"3043","Single",4,14,1,1,1,"1","0","0","0","0","0",18,"0","Graduate"
"3044","Single",1,5,1,1,1,"0","0","0","1","0","1",21,"0","Graduate"
"3045","Single",5,11,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3046","Single",2,16,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3047","Single",1,6,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"3048","Single",4,15,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"3049","Single",1,9,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"3050","Single",2,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3051","Married",1,13,1,1,1,"0","0","0","1","0","0",31,"0","Dropout"
"3052","Single",1,9,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"3053","Single",1,6,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"3054","Single",1,6,1,1,1,"0","0","0","1","0","1",19,"0","Dropout"
"3055","Single",1,10,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"3056","Facto union",1,8,1,3,1,"0","0","0","0","0","0",27,"0","Dropout"
"3057","Single",2,15,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3058","Single",1,3,0,1,1,"0","0","0","1","0","0",32,"0","Dropout"
"3059","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3060","Single",3,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3061","Single",2,15,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"3062","Single",2,11,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"3063","Single",3,14,1,1,1,"1","0","0","1","0","1",18,"0","Dropout"
